"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","predefined_attributes"
391747,357810,"MEAS","LAB","6884-1","Homocystine [Mass/time] in 24 hour Urine",0,1,10,"",3027557,1,""
391748,357810,"MEAS","LAB","2431-5","Homocystine [Mass/volume] in Urine",0,1,75,"",3002848,1,""
391749,357810,"MEAS","LAB","25441-7","Homocystine [Moles/time] in 24 hour Urine",0,1,0,"",3011369,1,""
391750,357810,"MEAS","LAB","25928-3","Homocystine [Moles/volume] in 24 hour Urine",0,1,0,"",3015507,1,""
391751,357810,"MEAS","LAB","26999-3","Homocystine [Moles/volume] in Urine",0,1,0,"",3000990,1,""
391752,357810,"MEAS","LAB","26809-4","Homocystine [Presence] in 24 hour Urine",0,1,0,"",3004759,1,""
391753,357810,"MEAS","LAB","14053-3","Homocystine [Presence] in Urine",0,1,0,"",3005165,1,""
391754,357810,"MEAS","LAB","44378-8","Homocystine/Creatinine [Mass Ratio] in 24 hour Urine",0,1,0,"",3044116,1,""
391755,357810,"MEAS","LAB","13759-6","Homocystine/Creatinine [Mass Ratio] in Urine",0,1,75,"",3009312,1,""
391756,357810,"MEAS","LAB","25929-1","Homocystine/Creatinine [Molar ratio] in 24 hour Urine",0,1,0,"",3016044,1,""
391757,357810,"MEAS","LAB","22707-4","Homocystine/Creatinine [Molar ratio] in Urine",0,1,0,"",3007107,1,""
391758,357810,"MEAS","LAB","56682-8","Homocystine/Creatinine [Ratio] in 24 hour Urine",0,1,0,"",40759801,1,""
391759,357810,"MEAS","LAB","30051-7","Homocystine/Creatinine [Ratio] in Urine",0,1,23,"",3006179,1,""
391776,357867,"MEAS","LAB","2699-7","Oxalate [Mass/volume] in Serum or Plasma",0,1,0,"",3024939,1,""
391777,357867,"MEAS","LAB","15085-4","Oxalate [Moles/volume] in Serum or Plasma",0,1,4,"",3001747,1,""
391782,357872,"MEAS","LAB","57375-8","Oxalate [Mass/time] in 12 hour Urine",0,1,0,"",40760489,1,""
391783,357872,"MEAS","LAB","2701-1","Oxalate [Mass/time] in 24 hour Urine",0,1,317,"",3025886,1,""
391784,357872,"MEAS","LAB","57373-3","Oxalate [Mass/volume] in 12 hour Urine",0,1,0,"",40760487,1,""
391785,357872,"MEAS","LAB","57374-1","Oxalate [Mass/volume] in 2 hour Urine",0,1,0,"",40760488,1,""
391786,357872,"MEAS","LAB","27222-9","Oxalate [Mass/volume] in 24 hour Urine",0,1,363,"",3038056,1,""
391787,357872,"MEAS","LAB","2700-3","Oxalate [Mass/volume] in Urine",0,1,0,"",3005936,1,""
391788,357872,"MEAS","LAB","14862-7","Oxalate [Moles/time] in 24 hour Urine",0,1,0,"",3027570,1,""
391789,357872,"MEAS","LAB","34349-1","Oxalate [Moles/volume] in 24 hour Urine",0,1,0,"",3045207,1,""
391790,357872,"MEAS","LAB","15086-2","Oxalate [Moles/volume] in Urine",0,1,0,"",3001204,1,""
391791,357872,"MEAS","LAB","26796-3","Oxalate [Presence] in Urine",0,1,0,"",3022476,1,""
391792,357872,"MEAS","LAB","13788-5","Oxalate/Creatinine [Mass Ratio] in 24 hour Urine",0,1,0,"",3037282,1,""
391793,357872,"MEAS","LAB","13483-3","Oxalate/Creatinine [Mass Ratio] in Urine",0,1,0,"",3004360,1,""
391794,357872,"MEAS","LAB","34350-9","Oxalate/Creatinine [Molar ratio] in Urine",0,1,0,"",3044318,1,""
391811,357880,"MEAS","LAB","72820-4","5-Hydroxyindoleacetate [Mass/volume] in Urine by Confirmatory method",0,1,0,"",43055680,1,""
391815,357880,"MEAS","LAB","LP41389-5","5-hydroxyindoleacetate | Urine",1,0,2315,"",40779923,0,""
391816,357882,"MEAS","LAB","2939-7","Serotonin [Mass/volume] in Blood",0,1,0,"",3022563,1,""
391817,357882,"MEAS","LAB","2940-5","Serotonin [Mass/volume] in Plasma",0,1,0,"",3024025,1,""
391818,357882,"MEAS","LAB","27057-9","Serotonin [Mass/volume] in Serum",0,1,207,"",3033625,1,""
391819,357882,"MEAS","LAB","25524-0","Serotonin [Moles/volume] in Blood",0,1,0,"",3005551,1,""
391820,357882,"MEAS","LAB","26035-6","Serotonin [Moles/volume] in Plasma",0,1,0,"",3035085,1,""
391821,357882,"MEAS","LAB","14910-4","Serotonin [Moles/volume] in Serum",0,1,0,"",3022725,1,""
391867,357910,"MEAS","LAB","35195-7","C peptide [Mass or Moles/volume] in Serum or Plasma",0,1,0,"",3033165,1,""
391868,357910,"MEAS","LAB","1986-9","C peptide [Mass/volume] in Serum or Plasma",0,1,5341,"",3010084,1,""
391869,357910,"MEAS","LAB","14633-2","C peptide [Moles/volume] in Serum or Plasma",0,1,0,"",3027923,1,""
391946,358666,"MEAS","LAB","76629-5","Fasting glucose [Moles/volume] in Blood",0,1,0,"",46235168,1,""
391947,358666,"MEAS","LAB","77145-1","Fasting glucose [Moles/volume] in Serum, Plasma or Blood",0,1,0,"",46236950,1,""
391948,358666,"MEAS","LAB","35211-2","Glucose [Mass or Moles/volume] in Serum or Plasma",0,1,0,"",3030583,1,""
391949,358666,"MEAS","LAB","2339-0","Glucose [Mass/volume] in Blood",0,1,434398,"",3000483,1,""
391950,358666,"MEAS","LAB","2340-8","Glucose [Mass/volume] in Blood by Automated test strip",0,1,139557,"",3011424,1,""
391951,358666,"MEAS","LAB","2341-6","Glucose [Mass/volume] in Blood by Test strip manual",0,1,0,"",3014053,1,""
391952,358666,"MEAS","LAB","50208-8","Glucose [Mass/volume] in Serum or Plasma --10th specimen",0,1,0,"",3032780,1,""
391953,358666,"MEAS","LAB","50206-2","Glucose [Mass/volume] in Serum or Plasma --1st specimen",0,1,0,"",3032986,1,""
391954,358666,"MEAS","LAB","50212-0","Glucose [Mass/volume] in Serum or Plasma --2nd specimen",0,1,0,"",3032779,1,""
391955,358666,"MEAS","LAB","50213-8","Glucose [Mass/volume] in Serum or Plasma --3rd specimen",0,1,0,"",3030416,1,""
391956,358666,"MEAS","LAB","12611-0","Glucose [Mass/volume] in Serum or Plasma --4 hour specimen",0,1,0,"",3003541,1,""
391957,358666,"MEAS","LAB","50214-6","Glucose [Mass/volume] in Serum or Plasma --4th specimen",0,1,0,"",3032719,1,""
391958,358666,"MEAS","LAB","50215-3","Glucose [Mass/volume] in Serum or Plasma --5th specimen",0,1,0,"",3028944,1,""
391959,358666,"MEAS","LAB","50216-1","Glucose [Mass/volume] in Serum or Plasma --6th specimen",0,1,0,"",3032230,1,""
391960,358666,"MEAS","LAB","50207-0","Glucose [Mass/volume] in Serum or Plasma --7th specimen",0,1,0,"",3031928,1,""
391961,358666,"MEAS","LAB","50217-9","Glucose [Mass/volume] in Serum or Plasma --8th specimen",0,1,0,"",3029014,1,""
391962,358666,"MEAS","LAB","50218-7","Glucose [Mass/volume] in Serum or Plasma --9th specimen",0,1,0,"",3031929,1,""
391963,358666,"MEAS","LAB","74774-1","Glucose [Mass/volume] in Serum, Plasma or Blood",0,1,0,"",44816672,1,""
391964,358666,"MEAS","LAB","15074-8","Glucose [Moles/volume] in Blood",0,1,0,"",3020491,1,""
391965,358666,"MEAS","LAB","72516-8","Glucose [Moles/volume] in Blood by Automated test strip",0,1,0,"",43055143,1,""
391966,358666,"MEAS","LAB","14749-6","Glucose [Moles/volume] in Serum or Plasma",0,1,0,"",3013826,1,""
391967,358666,"MEAS","LAB","54495-7","Glucose [Moles/volume] in Serum or Plasma --post dialysis",0,1,0,"",40757626,1,""
391968,358666,"MEAS","LAB","77135-2","Glucose [Moles/volume] in Serum, Plasma or Blood",0,1,0,"",46236948,1,""
391969,358666,"MEAS","LAB","5914-7","Glucose [Presence] in Blood by Test strip",0,1,0,"",3014305,1,""
391970,358666,"MEAS","LAB","2345-7","Glucose lab",0,1,196958,"",3004501,1,""
391971,358666,"MEAS","LAB","43740-0","Glucose/Insulin [Mass Ratio] in Serum or Plasma",0,1,0,"",3046715,1,""
391972,358666,"MEAS","LAB","62418-9","Glucose/Insulin [Ratio] in Serum or Plasma",0,1,0,"",40765155,1,""
391982,358671,"MEAS","LAB","2344-0","Glucose [Mass/volume] in Body fluid",0,1,1140,"",3019210,1,""
391983,358671,"MEAS","LAB","40366-7","Glucose [Moles/time] in 24 hour Body fluid",0,1,0,"",3042439,1,""
391984,358671,"MEAS","LAB","14745-4","Glucose [Moles/volume] in Body fluid",0,1,0,"",3035729,1,""
391985,358672,"MEAS","LAB","2342-4","Glucose [Mass/volume] in Cerebral spinal fluid",0,1,12088,"",3022548,1,""
391986,358672,"MEAS","LAB","14744-7","Glucose [Moles/volume] in Cerebral spinal fluid",0,1,0,"",3020044,1,""
391987,358672,"MEAS","LAB","76669-1","Glucose [Moles/volume] in Cerebral spinal fluid --1st tube",0,1,0,"",46235203,1,""
391988,358672,"MEAS","LAB","76670-9","Glucose [Moles/volume] in Cerebral spinal fluid --2nd tube",0,1,0,"",46235204,1,""
391989,358672,"MEAS","LAB","76671-7","Glucose [Moles/volume] in Cerebral spinal fluid --3rd tube",0,1,0,"",46235205,1,""
391990,358672,"MEAS","LAB","76672-5","Glucose [Moles/volume] in Cerebral spinal fluid --4th tube",0,1,0,"",46235206,1,""
392035,358683,"MEAS","LAB","35212-0","Glucose [Mass or Moles/volume] in Urine",0,1,0,"",3030592,1,""
392036,358683,"MEAS","LAB","21307-4","Glucose [Mass/time] in 10 hour Urine",0,1,0,"",3025893,1,""
392037,358683,"MEAS","LAB","58997-8","Glucose [Mass/time] in 18 hour Urine",0,1,0,"",40762090,1,""
392038,358683,"MEAS","LAB","2351-5","Glucose [Mass/time] in 24 hour Urine",0,1,0,"",3005478,1,""
392039,358683,"MEAS","LAB","18227-9","Glucose [Mass/time] in 6 hour Urine",0,1,0,"",3023544,1,""
392040,358683,"MEAS","LAB","21306-6","Glucose [Mass/time] in 8 hour Urine",0,1,0,"",3005943,1,""
392041,358683,"MEAS","LAB","21305-8","Glucose [Mass/volume] in 24 hour Urine",0,1,44,"",3007034,1,""
392042,358683,"MEAS","LAB","2350-7","Glucose [Mass/volume] in Urine",0,1,23,"",3020399,1,""
392043,358683,"MEAS","LAB","35662-6","Glucose [Mass/volume] in Urine collected for unspecified duration",0,1,0,"",3035214,1,""
392044,358683,"MEAS","LAB","74686-7","Glucose [Moles/time] in 12 hour Urine",0,1,0,"",44816584,1,""
392045,358683,"MEAS","LAB","15077-1","Glucose [Moles/time] in 24 hour Urine",0,1,0,"",3000361,1,""
392046,358683,"MEAS","LAB","74687-5","Glucose [Moles/volume] in 12 hour Urine",0,1,0,"",44816585,1,""
392047,358683,"MEAS","LAB","25916-8","Glucose [Moles/volume] in 24 hour Urine",0,1,0,"",3035381,1,""
392048,358683,"MEAS","LAB","15076-3","Glucose [Moles/volume] in Urine",0,1,0,"",3005570,1,""
392049,358683,"MEAS","LAB","74351-8","Glucose [Moles/volume] in Urine collected for unspecified duration",0,1,0,"",44786994,1,""
392050,358683,"MEAS","LAB","32174-5","Glucose [Presence] in 24 hour Urine",0,1,0,"",3007308,1,""
392051,358683,"MEAS","LAB","2349-9","Glucose [Presence] in Urine",0,1,0,"",3020650,1,""
392052,358683,"MEAS","LAB","57004-4","Glucose/Creatinine [Mass Ratio] in 24 hour Urine",0,1,0,"",40760123,1,""
392053,358683,"MEAS","LAB","33352-6","Glucose/Creatinine [Mass Ratio] in Urine",0,1,0,"",3045427,1,""
392054,358683,"MEAS","LAB","34312-9","Glucose/Creatinine [Molar ratio] in Urine",0,1,0,"",3045505,1,""
392055,358683,"MEAS","LAB","40488-9","Glucose/Creatinine [Ratio] in Urine",0,1,0,"",3040910,1,""
392074,358722,"MEAS","LAB","35245-0","Lactate [Mass or Moles/volume] in Serum or Plasma",0,1,0,"",3032656,1,""
392075,358722,"MEAS","LAB","59032-3","Lactate [Mass/volume] in Blood",0,1,0,"",40762125,1,""
392076,358722,"MEAS","LAB","14118-4","Lactate [Mass/volume] in Serum or Plasma",0,1,0,"",3020138,1,""
392077,358722,"MEAS","LAB","32132-3","Lactate [Moles/volume] in Arterial plasma",0,1,0,"",3020410,1,""
392078,358722,"MEAS","LAB","32693-4","Lactate [Moles/volume] in Blood",0,1,61014,"",3047181,1,""
392079,358722,"MEAS","LAB","32133-1","Lactate [Moles/volume] in Plasma venous",0,1,0,"",3005491,1,""
392080,358722,"MEAS","LAB","2524-7","Lactate [Moles/volume] in Serum or Plasma",0,1,35680,"",3014111,1,""
392081,358722,"MEAS","LAB","59048-9","Lactate/Pyruvate [Mass Ratio] in Blood",0,1,0,"",40762141,1,""
392082,358722,"MEAS","LAB","2550-2","Lactate/Pyruvate [Molar ratio] in Blood",0,1,0,"",3022085,1,""
392129,358785,"MEAS","LAB","2905-8","Pyruvate [Mass/volume] in Blood",0,1,0,"",3016447,1,""
392130,358785,"MEAS","LAB","12247-3","Pyruvate [Mass/volume] in Serum or Plasma",0,1,0,"",3018390,1,""
392131,358785,"MEAS","LAB","14121-8","Pyruvate [Moles/volume] in Blood",0,1,170,"",3011048,1,""
392132,358785,"MEAS","LAB","32338-6","Pyruvate [Moles/volume] in Serum or Plasma",0,1,18,"",3013888,1,""
392152,358804,"MEAS","LAB","35871-3","Succinate [Moles/volume] in Serum or Plasma",0,1,17,"",3034567,1,""
392179,358822,"MEAS","LAB","1369-8","Ascorbate [Mass/time] in 24 hour Urine --post dose PO",0,1,0,"",3024937,1,""
392180,358822,"MEAS","LAB","16409-5","Ascorbate [Mass/volume] in Serum or Plasma --post dose",0,1,0,"",3001088,1,""
392181,358822,"MEAS","LAB","5768-7","Ascorbate [Mass/volume] in Urine by Test strip",0,1,0,"",3006222,1,""
392182,358822,"MEAS","LAB","47135-9","Ascorbate [Moles/volume] in Serum or Plasma --post dose",0,1,0,"",3051863,1,""
392183,358822,"MEAS","LAB","60286-2","Ascorbate [Moles/volume] in Unspecified specimen",0,1,0,"",40763341,1,""
392184,358822,"MEAS","LAB","LP43552-6","Ascorbate | Bld-Ser-Plas",1,0,165,"",40780151,0,""
392192,358830,"MEAS","LAB","2052-9","Carotene [Mass/volume] in Blood",0,1,0,"",3003322,1,""
392193,358830,"MEAS","LAB","2053-7","Carotene [Mass/volume] in Serum",0,1,37,"",3001599,1,""
392194,358830,"MEAS","LAB","14642-3","Carotene [Moles/volume] in Serum",0,1,0,"",3011592,1,""
392195,358831,"MEAS","LAB","56669-5","Carotene.alpha [Mass/volume] in Serum",0,1,32,"",40759788,1,""
392196,358831,"MEAS","LAB","27078-5","Carotene.alpha [Moles/volume] in Plasma",0,1,0,"",3016088,1,""
392199,358841,"MEAS","LAB","14903-9","Folate [Interpretation] in Blood",0,1,0,"",3033826,1,""
392200,358841,"MEAS","LAB","35210-4","Folate [Mass or Moles/volume] in Serum or Plasma",0,1,0,"",3033201,1,""
392201,358841,"MEAS","LAB","2282-2","Folate [Mass/volume] in Blood",0,1,0,"",3002112,1,""
392202,358841,"MEAS","LAB","2284-8","Folate [Mass/volume] in Serum or Plasma",0,1,18105,"",3036987,1,""
392203,358841,"MEAS","LAB","25415-1","Folate [Moles/volume] in Blood",0,1,0,"",3006270,1,""
392204,358841,"MEAS","LAB","14732-2","Folate [Moles/volume] in Serum or Plasma",0,1,0,"",3021960,1,""
392205,358841,"MEAS","LAB","27088-4","Folate [Presence] in Blood",0,1,0,"",3005794,1,""
392207,358843,"MEAS","LAB","2283-0","Folate [Mass/volume] in Red Blood Cells",0,1,4516,"",3035569,1,""
392208,358843,"MEAS","LAB","14731-4","Folate [Moles/volume] in Red Blood Cells",0,1,0,"",3019309,1,""
392214,358849,"MEAS","LAB","2629-4","Methylmalonate [Mass/volume] in Serum or Plasma",0,1,0,"",3009799,1,""
392215,358849,"MEAS","LAB","13964-2","Methylmalonate [Moles/volume] in Serum or Plasma",0,1,3039,"",3016426,1,""
392216,358849,"MEAS","LAB","44719-3","Methylmalonate/Homocysteine [Mass Ratio] in Serum or Plasma",0,1,0,"",3044106,1,""
392217,358849,"MEAS","LAB","44720-1","Methylmalonate/Homocystine [Molar ratio] in Serum or Plasma",0,1,0,"",3046541,1,""
392218,358849,"MEAS","LAB","47708-3","Methylmalonate/Urea [Molar ratio] in Serum or Plasma",0,1,0,"",3048497,1,""
392238,358862,"MEAS","LAB","2922-3","Retinol [Mass/volume] in Blood",0,1,0,"",3006352,1,""
392239,358862,"MEAS","LAB","2923-1","Retinol [Mass/volume] in Serum or Plasma",0,1,8016,"",3022338,1,""
392240,358862,"MEAS","LAB","14905-4","Retinol [Moles/volume] in Serum or Plasma",0,1,0,"",3013005,1,""
392244,358866,"MEAS","LAB","LP43495-8","Alpha Tocopherol | Bld-Ser-Plas",1,0,2661,"",40793285,0,""
392247,358867,"MEAS","LAB","11038-7","Beta+gamma tocopherol [Mass/volume] in Serum or Plasma",0,1,2643,"",3005244,1,""
392257,358872,"MEAS","LAB","1624-6","Retinol [Mass/volume] in Serum or Plasma --3 hours post 5000 units",0,1,0,"",3004278,1,""
392258,358872,"MEAS","LAB","17528-1","Retinol [Mass/volume] in Serum or Plasma --3 hours post dose",0,1,0,"",3013348,1,""
392259,358872,"MEAS","LAB","1625-3","Retinol [Mass/volume] in Serum or Plasma --6 hours post 5000 units",0,1,0,"",3003182,1,""
392260,358872,"MEAS","LAB","17529-9","Retinol [Mass/volume] in Serum or Plasma --6 hours post dose",0,1,0,"",3012235,1,""
392261,358872,"MEAS","LAB","1626-1","Retinol [Mass/volume] in Serum or Plasma --pre 5000 units",0,1,0,"",3002080,1,""
392262,358872,"MEAS","LAB","LP43726-6","Retinol | Bld-Ser-Plas",1,0,8016,"",40793308,0,""
392266,358873,"MEAS","LAB","38496-6","Retinyl palmitate [Mass/volume] in Serum or Plasma",0,1,6680,"",3051447,1,""
392268,358875,"MEAS","LAB","1369-8","Ascorbate [Mass/time] in 24 hour Urine --post dose PO",0,1,0,"",3024937,1,""
392269,358875,"MEAS","LAB","16409-5","Ascorbate [Mass/volume] in Serum or Plasma --post dose",0,1,0,"",3001088,1,""
392270,358875,"MEAS","LAB","5768-7","Ascorbate [Mass/volume] in Urine by Test strip",0,1,0,"",3006222,1,""
392271,358875,"MEAS","LAB","47135-9","Ascorbate [Moles/volume] in Serum or Plasma --post dose",0,1,0,"",3051863,1,""
392272,358875,"MEAS","LAB","60286-2","Ascorbate [Moles/volume] in Unspecified specimen",0,1,0,"",40763341,1,""
392273,358875,"MEAS","LAB","LP43552-6","Ascorbate | Bld-Ser-Plas",1,0,165,"",40780151,0,""
392277,358876,"MEAS","LAB","LP41092-5","Niacin | Bld-Ser-Plas",1,0,130,"",40786542,0,""
392286,358879,"MEAS","LAB","26057-0","Pyridoxine [Mass/volume] in Serum or Plasma --post pyridoxine PO",0,1,0,"",3004219,1,""
392287,358879,"MEAS","LAB","47203-5","Pyridoxine [Mass] of Dose",0,1,0,"",3051305,1,""
392288,358879,"MEAS","LAB","26056-2","Pyridoxine [Moles/volume] in Serum or Plasma --post 250 mg pyridoxine PO",0,1,0,"",3017233,1,""
392289,358879,"MEAS","LAB","26055-4","Pyridoxine [Moles/volume] in Serum or Plasma --pre 250 mg pyridoxine PO",0,1,0,"",3016700,1,""
392290,358879,"MEAS","LAB","LP48550-5","Pyridoxine | Bld-Ser-Plas",1,0,8084,"",40797144,0,""
392292,358880,"MEAS","LAB","LP48641-2","Riboflavin | Bld-Ser-Plas",1,0,3046,"",40787295,0,""
392294,358881,"MEAS","LAB","LP48987-9","Thiamine Pyrophosphate | Bld-Ser-Plas",1,0,5465,"",40777352,0,""
392295,358881,"MEAS","LAB","LP46332-0","Thiamine | Bld-Ser-Plas",1,0,3131,"",40790321,0,""
392297,358882,"MEAS","LAB","LP15505-8","Cobalamin",1,0,80146,"",40789197,0,""
392305,358883,"MEAS","LAB","LP15842-5","Pyridoxine",1,0,8084,"",40775909,0,""
392309,358887,"MEAS","LAB","49054-0","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma",0,1,11152,"",3049536,1,""
392310,358887,"MEAS","LAB","46269-7","25-Hydroxycalciferol [Moles/volume] in Serum or Plasma",0,1,0,"",3051659,1,""
392311,358888,"MEAS","LAB","62292-8","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma",0,1,38832,"",40765040,1,""
392312,358888,"MEAS","LAB","83070-3","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma by Immunoassay",0,1,0,"",42529187,1,""
392313,358888,"MEAS","LAB","68438-1","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Moles/volume] in Serum or Plasma",0,1,0,"",40771025,1,""
392314,358888,"MEAS","LAB","83071-1","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Moles/volume] in Serum or Plasma by Immunoassay",0,1,0,"",42529188,1,""
392318,358891,"MEAS","LAB","LP15455-6","Calcidiol",1,0,39098,"",40785866,0,""
392321,358892,"MEAS","LAB","57474-9","Calcitriol [Mass/volume] in Serum or Plasma --1 hour post dose calcium",0,1,0,"",40760586,1,""
392322,358892,"MEAS","LAB","57470-7","Calcitriol [Mass/volume] in Serum or Plasma --2 hours post dose calcium",0,1,0,"",40760582,1,""
392323,358892,"MEAS","LAB","57472-3","Calcitriol [Mass/volume] in Serum or Plasma --3 hours post dose calcium",0,1,0,"",40760584,1,""
392324,358892,"MEAS","LAB","57467-3","Calcitriol [Mass/volume] in Serum or Plasma --pre dose calcium",0,1,0,"",40760579,1,""
392325,358892,"MEAS","LAB","57473-1","Calcitriol [Moles/volume] in Serum or Plasma --1 hour post dose calcium",0,1,0,"",40760585,1,""
392326,358892,"MEAS","LAB","57469-9","Calcitriol [Moles/volume] in Serum or Plasma --2 hours post dose calcium",0,1,0,"",40760581,1,""
392327,358892,"MEAS","LAB","57471-5","Calcitriol [Moles/volume] in Serum or Plasma --3 hours post dose calcium",0,1,0,"",40760583,1,""
392328,358892,"MEAS","LAB","57468-1","Calcitriol [Moles/volume] in Serum or Plasma --pre dose calcium",0,1,0,"",40760580,1,""
392329,358892,"MEAS","LAB","LP43472-7","Calcitriol | Bld-Ser-Plas",1,0,81289,"",40776774,0,""
392350,358926,"MEAS","LAB","3188-0","Coagulation factor IX activity [Units/volume] in Platelet poor plasma by Chromogenic method",0,1,0,"",3026498,1,""
392351,358926,"MEAS","LAB","3187-2","Coagulation factor IX activity actual/normal in Platelet poor plasma by Coagulation assay",0,1,471,"",3006109,1,""
392355,358929,"MEAS","LAB","3193-0","Coagulation factor V activity actual/normal in Platelet poor plasma by Coagulation assay",0,1,325,"",3005757,1,""
392359,358933,"MEAS","LAB","3199-7","Coagulation factor VII activity [Units/volume] in Platelet poor plasma by Chromogenic method",0,1,0,"",3026685,1,""
392360,358933,"MEAS","LAB","3200-3","Coagulation factor VII activity actual/normal [Molar ratio] in Platelet poor plasma by Coagulation assay",0,1,0,"",3026785,1,""
392361,358933,"MEAS","LAB","3198-9","Coagulation factor VII activity actual/normal in Platelet poor plasma by Coagulation assay",0,1,242,"",3011547,1,""
